pathway_id,from_stop_id,to_stop_id,traversal_time,wheelchair_traversal_time
pathways_3759,L11,entrance_1103,36,
pathways_3760,entrance_1104,L11,34,
pathways_3761,L11,entrance_1104,34,
pathways_3762,entrance_1105,L11,33,
pathways_3763,L11,entrance_1105,33,
pathways_3764,entrance_1106,L12,34,
pathways_3765,L12,entrance_1106,34,
pathways_3766,entrance_1130,L12,32,
pathways_3767,L12,entrance_1130,32,
pathways_3768,entrance_1131,L12,34,
pathways_3769,L12,entrance_1131,34,
pathways_3770,entrance_1132,L12,32,
pathways_3771,L12,entrance_1132,32,
pathways_3772,entrance_1133,M01,44,
pathways_3773,M01,entrance_1133,44,
pathways_3774,entrance_1134,F06,45,
pathways_3775,F06,entrance_1134,45,
pathways_3776,entrance_1135,F06,40,
pathways_3777,F06,entrance_1135,40,
pathways_3778,entrance_1136,F06,49,
pathways_3779,F06,entrance_1136,49,
pathways_3780,entrance_1137,F06,44,
pathways_3781,F06,entrance_1137,44,
pathways_3782,entrance_1138,F02,47,
pathways_3783,F02,entrance_1138,47,
pathways_3784,entrance_1139,F02,45,
pathways_3785,F02,entrance_1139,45,
pathways_3786,entrance_1140,F02,49,
pathways_3787,F02,entrance_1140,49,
pathways_3788,entrance_1141,F02,46,
pathways_3789,F02,entrance_1141,46,
pathways_3790,entrance_1142,F02,38,
pathways_3791,F02,entrance_1142,38,
pathways_3792,entrance_1143,F02,37,
pathways_3793,F02,entrance_1143,37,
pathways_3794,entrance_1144,F02,42,
pathways_3795,F02,entrance_1144,42,
pathways_3796,entrance_1145,F02,39,
pathways_3797,F02,entrance_1145,39,
pathways_3798,entrance_1146,F01,46,
pathways_3799,F01,entrance_1146,46,
pathways_3800,entrance_1147,F01,46,
pathways_3801,F01,entrance_1147,46,
pathways_3802,entrance_1148,F01,40,
pathways_3803,F01,entrance_1148,40,
pathways_3804,entrance_1149,F01,37,
pathways_3805,F01,entrance_1149,37,
pathways_3806,entrance_1150,F01,37,
pathways_3807,F01,entrance_1150,37,
pathways_3808,entrance_1151,F01,36,
pathways_3809,F01,entrance_1151,36,
pathways_3810,entrance_1152,F01,32,
pathways_3811,F01,entrance_1152,32,
pathways_3812,entrance_1153,F01,38,
pathways_3813,F01,entrance_1153,38,
pathways_3814,entrance_1154,F01,37,
pathways_3815,F01,entrance_1154,37,
pathways_3816,entrance_1155,F01,39,
pathways_3817,F01,entrance_1155,39,
pathways_3818,entrance_1156,F01,39,
pathways_3819,F01,entrance_1156,39,
pathways_3820,entrance_1157,F01,44,
pathways_3821,F01,entrance_1157,44,
pathways_3822,entrance_1158,F01,46,
pathways_3823,F01,entrance_1158,46,
pathways_3824,entrance_1159,F01,47,
pathways_3825,F01,entrance_1159,47,
pathways_3826,entrance_1160,F01,52,
pathways_3827,F01,entrance_1160,52,
pathways_3828,entrance_1192,M16,48,
pathways_3829,M16,entrance_1192,48,
pathways_3830,entrance_1193,M16,49,
pathways_3831,M16,entrance_1193,49,
pathways_3832,entrance_1194,M16,36,
pathways_3833,M16,entrance_1194,36,
pathways_3834,entrance_1195,M16,35,
pathways_3835,M16,entrance_1195,35,
pathways_3836,entrance_1196,M16,36,
pathways_3837,M16,entrance_1196,36,
pathways_3838,entrance_1197,M16,37,
pathways_3839,M16,entrance_1197,37,
pathways_3840,entrance_1199,M16,33,
pathways_3841,M16,entrance_1199,33,
pathways_3842,entrance_1208,L13,32,
pathways_3843,L13,entrance_1208,32,
pathways_3844,entrance_1209,L13,32,
pathways_3845,L13,entrance_1209,32,
pathways_3846,entrance_1210,L14,36,
pathways_3847,L14,entrance_1210,36,
pathways_3848,entrance_1211,L14,44,
pathways_3849,L14,entrance_1211,44,
pathways_3850,entrance_1212,L14,48,
pathways_3851,L14,entrance_1212,48,
pathways_3852,entrance_1213,L14,48,
pathways_3853,L14,entrance_1213,48,
pathways_3854,entrance_1214,L15,46,
pathways_3855,L15,entrance_1214,46,
pathways_3856,entrance_1215,L15,46,
pathways_3857,L15,entrance_1215,46,
pathways_3858,entrance_1216,L15,43,
pathways_3859,L15,entrance_1216,43,
pathways_3860,entrance_1217,L15,45,
pathways_3861,L15,entrance_1217,45,
pathways_3862,entrance_1218,L15,41,
pathways_3863,L15,entrance_1218,41,
pathways_3864,entrance_1219,L15,44,
pathways_3865,L15,entrance_1219,44,
pathways_3866,entrance_1220,M05,43,
pathways_3867,M05,entrance_1220,43,
pathways_3868,entrance_1221,M04,36,
pathways_3869,M04,entrance_1221,36,
pathways_3870,entrance_1222,M04,33,
pathways_3871,M04,entrance_1222,33,
pathways_3872,entrance_1223,F05,52,
pathways_3873,F05,entrance_1223,52,
pathways_3874,entrance_1224,F05,40,
pathways_3875,F05,entrance_1224,40,
pathways_3876,entrance_1225,F05,45,
pathways_3877,F05,entrance_1225,45,
pathways_3878,entrance_1226,F04,49,
pathways_3879,F04,entrance_1226,49,
pathways_3880,entrance_1227,F04,44,
pathways_3881,F04,entrance_1227,44,
pathways_3882,entrance_1228,F04,41,
pathways_3883,F04,entrance_1228,41,
pathways_3884,entrance_1229,F04,46,
pathways_3885,F04,entrance_1229,46,
pathways_3886,entrance_1230,F04,45,
pathways_3887,F04,entrance_1230,45,
pathways_3888,entrance_1231,F03,47,
pathways_3889,F03,entrance_1231,47,
pathways_3890,entrance_1232,F03,44,
pathways_3891,F03,entrance_1232,44,
pathways_3892,entrance_1233,F03,44,
pathways_3893,F03,entrance_1233,44,
pathways_3894,entrance_1234,F03,36,
pathways_3895,F03,entrance_1234,36,
pathways_3896,entrance_1235,F03,36,
pathways_3897,F03,entrance_1235,36,
pathways_3898,entrance_1236,F03,39,
pathways_3899,F03,entrance_1236,39,
pathways_3900,entrance_1254,G05,49,
pathways_3901,G05,entrance_1254,49,
pathways_3902,entrance_1256,G05,41,
pathways_3903,G05,entrance_1256,41,
pathways_3904,entrance_1260,G05,39,
pathways_3905,G05,entrance_1260,39,
pathways_3906,entrance_1261,G05,45,
pathways_3907,G05,entrance_1261,45,
pathways_3908,entrance_1262,G07,35,
pathways_3909,G07,entrance_1262,35,
pathways_3910,entrance_1263,G05,49,
pathways_3911,G05,entrance_1263,49,
pathways_3912,entrance_1264,M06,32,
pathways_3913,M06,entrance_1264,32,
pathways_3914,entrance_1265,M06,33,
pathways_3915,M06,entrance_1265,33,
pathways_3916,entrance_1266,G05,51,
pathways_3917,G05,entrance_1266,51,
pathways_3918,entrance_1267,L16,43,
pathways_3919,L16,entrance_1267,43,
pathways_3920,entrance_1268,M13,43,
pathways_3921,M13,entrance_1268,43,
pathways_3922,entrance_1269,L16,40,
pathways_3923,L16,entrance_1269,40,
pathways_3924,entrance_1270,L16,41,
pathways_3925,L16,entrance_1270,41,
pathways_3926,entrance_1271,M13,42,
pathways_3927,M13,entrance_1271,42,
pathways_3928,entrance_1272,L16,39,
pathways_3929,L16,entrance_1272,39,
pathways_3930,entrance_1277,L16,43,
pathways_3931,L16,entrance_1277,43,
pathways_3932,entrance_1281,L16,44,
pathways_3933,L16,entrance_1281,44,
pathways_3934,entrance_1283,M05,40,
pathways_3935,M05,entrance_1283,40,
pathways_3936,entrance_1285,M11,33,
pathways_3937,M11,entrance_1285,33,
pathways_3938,entrance_1286,J13,42,
pathways_3939,J13,entrance_1286,42,
pathways_3940,entrance_1289,M10,40,
pathways_3941,M10,entrance_1289,40,
pathways_3942,entrance_1290,M10,43,
pathways_3943,M10,entrance_1290,43,
pathways_3944,entrance_1291,M09,43,
pathways_3945,M09,entrance_1291,43,
pathways_3946,entrance_1292,M09,43,
pathways_3947,M09,entrance_1292,43,
pathways_3948,entrance_1297,G31,43,
pathways_3949,G31,entrance_1297,43,
pathways_3950,entrance_1300,G31,38,
pathways_3951,G31,entrance_1300,38,
pathways_3952,entrance_1301,J12,43,
pathways_3953,J12,entrance_1301,43,
pathways_3954,entrance_1302,G06,31,
pathways_3955,G06,entrance_1302,31,
pathways_3956,entrance_1303,M12,45,
pathways_3957,M12,entrance_1303,45,
pathways_3958,entrance_1304,M12,43,
pathways_3959,M12,entrance_1304,43,
pathways_3960,entrance_1305,J12,42,
pathways_3961,J12,entrance_1305,42,
pathways_3962,entrance_1306,G06,37,
pathways_3963,G06,entrance_1306,37,
pathways_3964,entrance_1307,J12,43,
pathways_3965,J12,entrance_1307,43,
pathways_3966,entrance_1308,M12,44,
pathways_3967,M12,entrance_1308,44,
pathways_3968,entrance_1309,J12,40,
pathways_3969,J12,entrance_1309,40,
pathways_3970,entrance_1310,G06,36,
pathways_3971,G06,entrance_1310,36,
pathways_3972,entrance_1311,G06,38,
pathways_3973,G06,entrance_1311,38,
pathways_3974,entrance_1312,G07,62,
pathways_3975,G07,entrance_1312,62,
pathways_3976,entrance_1314,G07,57,
pathways_3977,G07,entrance_1314,57,
pathways_3978,entrance_1358,J20,43,
pathways_3979,J20,entrance_1358,43,
pathways_3980,entrance_1359,J20,44,
pathways_3981,J20,entrance_1359,44,
pathways_3982,entrance_1360,A64,39,
pathways_3983,A64,entrance_1360,39,
pathways_3984,entrance_1361,A64,39,
pathways_3985,A64,entrance_1361,39,
pathways_3986,entrance_1362,A64,45,
pathways_3987,A64,entrance_1362,45,
pathways_3988,entrance_1363,A64,47,
pathways_3989,A64,entrance_1363,47,
pathways_3990,entrance_1364,A65,45,
pathways_3991,A65,entrance_1364,45,
pathways_3992,entrance_1365,A65,45,
pathways_3993,A65,entrance_1365,45,
pathways_3994,entrance_1366,A65,47,
pathways_3995,A65,entrance_1366,47,
pathways_3996,entrance_1367,A65,46,
pathways_3997,A65,entrance_1367,46,
pathways_3998,entrance_1368,J19,43,
pathways_3999,J19,entrance_1368,43,
pathways_4000,entrance_1369,J19,44,
pathways_4001,J19,entrance_1369,44,
pathways_4002,entrance_1371,J17,41,
pathways_4003,J17,entrance_1371,41,
pathways_4004,entrance_1372,J17,37,
pathways_4005,J17,entrance_1372,37,
pathways_4006,entrance_1373,J16,43,
pathways_4007,J16,entrance_1373,43,
pathways_4008,entrance_1374,J16,42,
pathways_4009,J16,entrance_1374,42,
pathways_4010,entrance_1375,J15,44,
pathways_4011,J15,entrance_1375,44,
pathways_4012,entrance_1376,J15,43,
pathways_4013,J15,entrance_1376,43,
pathways_4014,entrance_1377,J15,44,
pathways_4015,J15,entrance_1377,44,
pathways_4016,entrance_1378,J14,42,
pathways_4017,J14,entrance_1378,42,
pathways_4018,entrance_1379,J14,42,
pathways_4019,J14,entrance_1379,42,
pathways_4020,entrance_1380,J13,45,
pathways_4021,J13,entrance_1380,45,
pathways_4022,entrance_1381,J31,42,
pathways_4023,J31,entrance_1381,42,
pathways_4024,entrance_1382,J30,42,
pathways_4025,J30,entrance_1382,42,
pathways_4026,entrance_1383,J30,43,
pathways_4027,J30,entrance_1383,43,
pathways_4028,entrance_1384,J30,43,
pathways_4029,J30,entrance_1384,43,
pathways_4030,entrance_1385,J30,42,
pathways_4031,J30,entrance_1385,42,
pathways_4032,entrance_1386,J29,44,
pathways_4033,J29,entrance_1386,44,
pathways_4034,entrance_1387,J29,45,
pathways_4035,J29,entrance_1387,45,
pathways_4036,entrance_1388,J29,42,
pathways_4037,J29,entrance_1388,42,
pathways_4038,entrance_1389,J29,41,
pathways_4039,J29,entrance_1389,41,
pathways_4040,entrance_1390,J28,42,
pathways_4041,J28,entrance_1390,42,
pathways_4042,entrance_1391,J28,44,
pathways_4043,J28,entrance_1391,44,
pathways_4044,entrance_1394,L19,48,
pathways_4045,L19,entrance_1394,48,
pathways_4046,entrance_1395,L19,45,
pathways_4047,L19,entrance_1395,45,
pathways_4048,entrance_1397,L20,38,
pathways_4049,L20,entrance_1397,38,
pathways_4050,entrance_1398,L19,42,
pathways_4051,L19,entrance_1398,42,
pathways_4052,entrance_1399,L19,41,
pathways_4053,L19,entrance_1399,41,
pathways_4054,entrance_1400,L19,38,
pathways_4055,L19,entrance_1400,38,
pathways_4056,entrance_1401,L19,46,
pathways_4057,L19,entrance_1401,46,
pathways_4058,entrance_1404,A44,47,
pathways_4059,A44,entrance_1404,47,
pathways_4060,entrance_1405,A44,44,
pathways_4061,A44,entrance_1405,44,
pathways_4062,entrance_1406,G35,45,
pathways_4063,G35,entrance_1406,45,
pathways_4064,entrance_1407,G34,32,
pathways_4065,G34,entrance_1407,32,
pathways_4066,entrance_1408,G34,33,
pathways_4067,G34,entrance_1408,33,
pathways_4068,entrance_1409,G34,33,
pathways_4069,G34,entrance_1409,33,
pathways_4070,entrance_1411,G33,49,
pathways_4071,G33,entrance_1411,49,
pathways_4072,entrance_1413,G33,49,
pathways_4073,G33,entrance_1413,49,
pathways_4074,entrance_1414,G33,53,
pathways_4075,G33,entrance_1414,53,
pathways_4076,entrance_1415,G33,54,
pathways_4077,G33,entrance_1415,54,
pathways_4078,entrance_1416,F21,48,
pathways_4079,F21,entrance_1416,48,
pathways_4080,entrance_1417,F21,46,
pathways_4081,F21,entrance_1417,46,
pathways_4082,entrance_1421,F20,43,
pathways_4083,F20,entrance_1421,43,
pathways_4084,entrance_1423,F20,44,
pathways_4085,F20,entrance_1423,44,
pathways_4086,entrance_1427,F20,42,
pathways_4087,F20,entrance_1427,42,
pathways_4088,entrance_1430,F20,45,
pathways_4089,F20,entrance_1430,45,
pathways_4090,entrance_1431,F20,41,
pathways_4091,F20,entrance_1431,41,
pathways_4092,entrance_1433,F20,43,
pathways_4093,F20,entrance_1433,43,
pathways_4094,entrance_1436,A59,44,
pathways_4095,A59,entrance_1436,44,
pathways_4096,entrance_1437,A59,46,
pathways_4097,A59,entrance_1437,46,
pathways_4098,entrance_1438,A59,44,
pathways_4099,A59,entrance_1438,44,
pathways_4100,entrance_1439,A59,46,
pathways_4101,A59,entrance_1439,46,
pathways_4102,entrance_1440,A60,45,
pathways_4103,A60,entrance_1440,45,
pathways_4104,entrance_1441,J22,44,
pathways_4105,J22,entrance_1441,44,
pathways_4106,entrance_1442,A60,43,
pathways_4107,A60,entrance_1442,43,
pathways_4108,entrance_1443,A60,45,
pathways_4109,A60,entrance_1443,45,
pathways_4110,entrance_1444,A60,42,
pathways_4111,A60,entrance_1444,42,
pathways_4112,entrance_1445,A61,46,
pathways_4113,A61,entrance_1445,46,
pathways_4114,entrance_1446,A61,45,
pathways_4115,A61,entrance_1446,45,
pathways_4116,entrance_1447,A61,46,
pathways_4117,A61,entrance_1447,46,
pathways_4118,entrance_1448,A61,47,
pathways_4119,A61,entrance_1448,47,
pathways_4120,entrance_1449,A63,45,
pathways_4121,A63,entrance_1449,45,
pathways_4122,entrance_1450,A63,44,
pathways_4123,A63,entrance_1450,44,
pathways_4124,entrance_1451,J21,45,
pathways_4125,J21,entrance_1451,45,
pathways_4126,entrance_1452,A63,40,
pathways_4127,A63,entrance_1452,40,
pathways_4128,entrance_1453,A63,42,
pathways_4129,A63,entrance_1453,42,
pathways_4130,entrance_1456,236,37,
pathways_4131,236,entrance_1456,37,
pathways_4132,entrance_1457,236,37,
pathways_4133,236,entrance_1457,37,
pathways_4134,entrance_1458,236,32,
pathways_4135,236,entrance_1458,32,
pathways_4136,entrance_1459,236,32,
pathways_4137,236,entrance_1459,32,
pathways_4138,entrance_1460,236,34,
pathways_4139,236,entrance_1460,34,
pathways_4140,entrance_1478,G35,44,
pathways_4141,G35,entrance_1478,44,
pathways_4142,entrance_1479,G35,40,
pathways_4143,G35,entrance_1479,40,
pathways_4144,entrance_1480,A44,48,
pathways_4145,A44,entrance_1480,48,
pathways_4146,entrance_1481,A44,46,
pathways_4147,A44,entrance_1481,46,
pathways_4148,entrance_1482,A44,44,
pathways_4149,A44,entrance_1482,44,
pathways_4150,entrance_1483,A44,41,
pathways_4151,A44,entrance_1483,41,
pathways_4152,entrance_1484,G35,45,
pathways_4153,G35,entrance_1484,45,
pathways_4154,entrance_1485,A54,33,
pathways_4155,A54,entrance_1485,33,
pathways_4156,entrance_1486,A54,32,
pathways_4157,A54,entrance_1486,32,
pathways_4158,entrance_1488,A54,34,
pathways_4159,A54,entrance_1488,34,
pathways_4160,entrance_1490,A54,33,
pathways_4161,A54,entrance_1490,33,
pathways_4162,entrance_1493,A55,34,
pathways_4163,A55,entrance_1493,34,
pathways_4164,entrance_1494,A55,31,
pathways_4165,A55,entrance_1494,31,
pathways_4166,entrance_1496,A55,32,
pathways_4167,A55,entrance_1496,32,
pathways_4168,entrance_1497,A55,35,
pathways_4169,A55,entrance_1497,35,
pathways_4170,entrance_1502,A57,38,
pathways_4171,A57,entrance_1502,38,
pathways_4172,entrance_1505,J23,35,
pathways_4173,J23,entrance_1505,35,
pathways_4174,entrance_1506,A50,47,
pathways_4175,A50,entrance_1506,47,
pathways_4176,entrance_1507,A50,43,
pathways_4177,A50,entrance_1507,43,
pathways_4178,entrance_1508,A50,52,
pathways_4179,A50,entrance_1508,52,
pathways_4180,entrance_1509,A50,45,
pathways_4181,A50,entrance_1509,45,
pathways_4182,entrance_1511,A50,42,
pathways_4183,A50,entrance_1511,42,
pathways_4184,entrance_1512,A50,53,
pathways_4185,A50,entrance_1512,53,
pathways_4186,entrance_1513,A49,39,
pathways_4187,A49,entrance_1513,39,
pathways_4188,entrance_1514,A49,39,
pathways_4189,A49,entrance_1514,39,
pathways_4190,entrance_1515,A49,45,
pathways_4191,A49,entrance_1515,45,
pathways_4192,entrance_1516,A46,38,
pathways_4193,A46,entrance_1516,38,
pathways_4194,entrance_1517,A46,39,
pathways_4195,A46,entrance_1517,39,
pathways_4196,entrance_1518,A46,42,
pathways_4197,A46,entrance_1518,42,
pathways_4198,entrance_1519,G32,48,
pathways_4199,G32,entrance_1519,48,
pathways_4200,entrance_1520,A46,43,
pathways_4201,A46,entrance_1520,43,
pathways_4202,entrance_1521,G32,41,
pathways_4203,G32,entrance_1521,41,
pathways_4204,entrance_1522,G32,49,
pathways_4205,G32,entrance_1522,49,
pathways_4206,entrance_1523,249,32,
pathways_4207,249,entrance_1523,32,
pathways_4208,entrance_1524,249,30,
pathways_4209,249,entrance_1524,30,
pathways_4210,entrance_1525,A47,37,
pathways_4211,A47,entrance_1525,37,
pathways_4212,entrance_1526,A47,34,
pathways_4213,A47,entrance_1526,34,
pathways_4214,entrance_1527,A47,36,
pathways_4215,A47,entrance_1527,36,
pathways_4216,entrance_1528,A47,39,
pathways_4217,A47,entrance_1528,39,
pathways_4218,entrance_1529,M11,37,
pathways_4219,M11,entrance_1529,37,
pathways_4220,entrance_1530,250,41,
pathways_4221,250,entrance_1530,41,
pathways_4222,entrance_1531,250,41,
pathways_4223,250,entrance_1531,41,
pathways_4224,entrance_1532,A48,51,
pathways_4225,A48,entrance_1532,51,
pathways_4226,entrance_1533,A48,48,
pathways_4227,A48,entrance_1533,48,
pathways_4228,entrance_1534,250,49,
pathways_4229,250,entrance_1534,49,
pathways_4230,entrance_1535,250,49,
pathways_4231,250,entrance_1535,49,
pathways_4232,entrance_1536,250,51,
pathways_4233,250,entrance_1536,51,
pathways_4234,entrance_1537,250,54,
pathways_4235,250,entrance_1537,54,
pathways_4236,entrance_1538,250,57,
pathways_4237,250,entrance_1538,57,
pathways_4238,entrance_1539,A48,42,
pathways_4239,A48,entrance_1539,42,
pathways_4240,entrance_1540,A48,42,
pathways_4241,A48,entrance_1540,42,
pathways_4242,entrance_1541,J31,43,
pathways_4243,J31,entrance_1541,43,
pathways_4244,entrance_1542,J31,44,
pathways_4245,J31,entrance_1542,44,
pathways_4246,entrance_1543,J31,43,
pathways_4247,J31,entrance_1543,43,
pathways_4248,entrance_1544,F25,49,
pathways_4249,F25,entrance_1544,49,
pathways_4250,entrance_1545,F25,34,
pathways_4251,F25,entrance_1545,34,
pathways_4252,entrance_1546,R35,31,
pathways_4253,R35,entrance_1546,31,
pathways_4254,entrance_1547,R35,32,
pathways_4255,R35,entrance_1547,32,
pathways_4256,entrance_1548,F25,37,
pathways_4257,F25,entrance_1548,37,
pathways_4258,entrance_1549,F25,40,
pathways_4259,F25,entrance_1549,40,
pathways_4260,entrance_1550,F25,49,
pathways_4261,F25,entrance_1550,49,
pathways_4262,entrance_1551,F25,51,
pathways_4263,F25,entrance_1551,51,
pathways_4264,entrance_1552,R34,35,
pathways_4265,R34,entrance_1552,35,
pathways_4266,entrance_1553,R34,35,
pathways_4267,R34,entrance_1553,35,
pathways_4268,entrance_1554,R34,32,
pathways_4269,R34,entrance_1554,32,
pathways_4270,entrance_1555,F24,52,
pathways_4271,F24,entrance_1555,52,
pathways_4272,entrance_1556,F24,45,
pathways_4273,F24,entrance_1556,45,
pathways_4274,entrance_1557,F24,50,
pathways_4275,F24,entrance_1557,50,
pathways_4276,entrance_1558,F24,43,
pathways_4277,F24,entrance_1558,43,
pathways_4278,entrance_1559,F24,47,
pathways_4279,F24,entrance_1559,47,
pathways_4280,entrance_1560,F24,52,
pathways_4281,F24,entrance_1560,52,
pathways_4282,entrance_1561,F24,47,
pathways_4283,F24,entrance_1561,47,
pathways_4284,entrance_1562,F24,54,
pathways_4285,F24,entrance_1562,54,
pathways_4286,entrance_1567,F22,57,
pathways_4287,F22,entrance_1567,57,
pathways_4288,entrance_1568,R32,34,
pathways_4289,R32,entrance_1568,34,
pathways_4290,entrance_1569,R32,34,
pathways_4291,R32,entrance_1569,34,
pathways_4292,entrance_1570,R32,32,
pathways_4293,R32,entrance_1570,32,
pathways_4294,entrance_1571,R32,32,
pathways_4295,R32,entrance_1571,32,
pathways_4296,entrance_1572,F21,53,
pathways_4297,F21,entrance_1572,53,
pathways_4298,entrance_1573,F21,49,
pathways_4299,F21,entrance_1573,49,
pathways_4300,entrance_1574,F21,43,
pathways_4301,F21,entrance_1574,43,
pathways_4302,entrance_1575,L27,36,
pathways_4303,L27,entrance_1575,36,
pathways_4304,entrance_1576,H03,35,
pathways_4305,H03,entrance_1576,35,
pathways_4306,entrance_1577,H03,32,
pathways_4307,H03,entrance_1577,32,
pathways_4308,entrance_1578,H03,33,
pathways_4309,H03,entrance_1578,33,
pathways_4310,entrance_1579,H03,32,
pathways_4311,H03,entrance_1579,32,
pathways_4312,entrance_1580,252,39,
pathways_4313,252,entrance_1580,39,
pathways_4314,entrance_1581,252,42,
pathways_4315,252,entrance_1581,42,
pathways_4316,entrance_1582,252,43,
pathways_4317,252,entrance_1582,43,
pathways_4318,entrance_1583,253,32,
pathways_4319,253,entrance_1583,32,
pathways_4320,entrance_1584,253,34,
pathways_4321,253,entrance_1584,34,
pathways_4322,entrance_1590,251,37,
pathways_4323,251,entrance_1590,37,
pathways_4324,entrance_1591,251,34,
pathways_4325,251,entrance_1591,34,
pathways_4326,entrance_1593,251,39,
pathways_4327,251,entrance_1593,39,
pathways_4328,entrance_1596,257,39,
pathways_4329,257,entrance_1596,39,
pathways_4330,entrance_1597,257,40,
pathways_4331,257,entrance_1597,40,
pathways_4332,entrance_1598,H02,53,
pathways_4333,H02,entrance_1598,53,
pathways_4334,entrance_1599,L25,44,
pathways_4335,L25,entrance_1599,44,
pathways_4336,entrance_1600,H02,55,
pathways_4337,H02,entrance_1600,55,
pathways_4338,entrance_1601,L25,39,
pathways_4339,L25,entrance_1601,39,
pathways_4340,entrance_1602,A53,33,
pathways_4341,A53,entrance_1602,33,
pathways_4342,entrance_1603,A53,34,
pathways_4343,A53,entrance_1603,34,
pathways_4344,entrance_1604,A53,33,
pathways_4345,A53,entrance_1604,33,
pathways_4346,entrance_1605,A53,34,
pathways_4347,A53,entrance_1605,34,
pathways_4348,entrance_1606,243,39,
pathways_4349,243,entrance_1606,39,
pathways_4350,entrance_1607,243,41,
pathways_4351,243,entrance_1607,41,
pathways_4352,entrance_1608,D26,44,
pathways_4353,D26,entrance_1608,44,
pathways_4354,entrance_1609,D26,47,
pathways_4355,D26,entrance_1609,47,
pathways_4356,entrance_1610,D26,52,
pathways_4357,D26,entrance_1610,52,
pathways_4358,entrance_1611,242,40,
pathways_4359,242,entrance_1611,40,
pathways_4360,entrance_1612,242,41,
pathways_4361,242,entrance_1612,41,
pathways_4362,entrance_1622,238,31,
pathways_4363,238,entrance_1622,31,
pathways_4364,entrance_1623,238,34,
pathways_4365,238,entrance_1623,34,
pathways_4366,entrance_1624,S03,36,
pathways_4367,S03,entrance_1624,36,
pathways_4368,entrance_1625,S03,32,
pathways_4369,S03,entrance_1625,32,
pathways_4370,entrance_1626,246,46,
pathways_4371,246,entrance_1626,46,
pathways_4372,entrance_1627,B13,36,
pathways_4373,B13,entrance_1627,36,
pathways_4374,entrance_1628,B13,36,
pathways_4375,B13,entrance_1628,36,
pathways_4376,entrance_1630,F27,57,
pathways_4377,F27,entrance_1630,57,
pathways_4378,entrance_1631,F27,56,
pathways_4379,F27,entrance_1631,56,
pathways_4380,entrance_1632,F27,47,
pathways_4381,F27,entrance_1632,47,
pathways_4382,entrance_1633,F27,46,
pathways_4383,F27,entrance_1633,46,
pathways_4384,entrance_1634,D29,34,
pathways_4385,D29,entrance_1634,34,
pathways_4386,entrance_1635,F27,48,
pathways_4387,F27,entrance_1635,48,
pathways_4388,entrance_1636,245,32,
pathways_4389,245,entrance_1636,32,
pathways_4390,entrance_1637,F27,49,
pathways_4391,F27,entrance_1637,49,
pathways_4392,entrance_1638,245,31,
pathways_4393,245,entrance_1638,31,
pathways_4394,entrance_1639,L29,53,
pathways_4395,L29,entrance_1639,53,
pathways_4396,entrance_1640,B12,32,
pathways_4397,B12,entrance_1640,32,
pathways_4398,entrance_1641,D28,53,
pathways_4399,D28,entrance_1641,53,
pathways_4400,entrance_1642,F26,47,
pathways_4401,F26,entrance_1642,47,
pathways_4402,entrance_1643,244,37,
pathways_4403,244,entrance_1643,37,
pathways_4404,entrance_1644,244,33,
pathways_4405,244,entrance_1644,33,
pathways_4406,entrance_1645,244,33,
pathways_4407,244,entrance_1645,33,
pathways_4408,entrance_1646,244,33,
pathways_4409,244,entrance_1646,33,
pathways_4410,entrance_1647,244,32,
pathways_4411,244,entrance_1647,32,
pathways_4412,entrance_1648,244,35,
pathways_4413,244,entrance_1648,35,
pathways_4414,entrance_1649,L28,44,
pathways_4415,L28,entrance_1649,44,
pathways_4416,entrance_1650,D28,49,
pathways_4417,D28,entrance_1650,49,
pathways_4418,entrance_1651,L28,47,
pathways_4419,L28,entrance_1651,47,
pathways_4420,entrance_1652,F26,46,
pathways_4421,F26,entrance_1652,46,
pathways_4422,entrance_1653,F26,51,
pathways_4423,F26,entrance_1653,51,
pathways_4424,entrance_1654,F26,66,
pathways_4425,F26,entrance_1654,66,
pathways_4426,entrance_1655,D27,53,
pathways_4427,D27,entrance_1655,53,
pathways_4428,entrance_1656,D27,32,
pathways_4429,D27,entrance_1656,32,
pathways_4430,entrance_1657,B15,31,
pathways_4431,B15,entrance_1657,31,
pathways_4432,entrance_1658,B15,33,
pathways_4433,B15,entrance_1658,33,
pathways_4434,entrance_1659,B15,33,
pathways_4435,B15,entrance_1659,33,
pathways_4436,entrance_1660,247,51,
pathways_4437,247,entrance_1660,51,
pathways_4438,entrance_1661,247,37,
pathways_4439,247,entrance_1661,37,
pathways_4440,entrance_1662,247,35,
pathways_4441,247,entrance_1662,35,
pathways_4442,entrance_1663,247,33,
pathways_4443,247,entrance_1663,33,
pathways_4444,entrance_1664,247,31,
pathways_4445,247,entrance_1664,31,
pathways_4446,entrance_1665,247,34,
pathways_4447,247,entrance_1665,34,
pathways_4448,entrance_1666,247,39,
pathways_4449,247,entrance_1666,39,
pathways_4450,entrance_1667,247,39,
pathways_4451,247,entrance_1667,39,
pathways_4452,entrance_1668,D31,30,
pathways_4453,D31,entrance_1668,30,
pathways_4454,entrance_1669,F29,43,
pathways_4455,F29,entrance_1669,43,
pathways_4456,entrance_1670,F29,43,
pathways_4457,F29,entrance_1670,43,
pathways_4458,entrance_1671,B14,35,
pathways_4459,B14,entrance_1671,35,
pathways_4460,entrance_1672,B14,32,
